plant_curie,plant_name,disease_curie
ncbitaxon:91242,Conyza bonariensis,MONDO:0002203
ncbitaxon:200752,Syntrichia intermedia,MONDO:0005070
ncbitaxon:155299,Litsea cubeba,MONDO:0005578
ncbitaxon:91201,Gastrodia elata,MONDO:0005559
ncbitaxon:265705,Pteris semipinnata,MONDO:0005070
ncbitaxon:136217,Curcuma longa,MONDO:0005313
ncbitaxon:555479,Nigella sativa,MONDO:0005105
ncbitaxon:484171,Ornithogalum saundersiae,MONDO:0005070
ncbitaxon:119902,Memecylon edule,MONDO:0021085
ncbitaxon:119902,Memecylon edule,MONDO:0007648
ncbitaxon:478908,Clinacanthus siamensis,MONDO:0004609
ncbitaxon:130404,Piper methysticum,MONDO:0018150
ncbitaxon:4432,Nelumbo nucifera,MONDO:0011122
ncbitaxon:4432,Nelumbo nucifera,MONDO:0019182
ncbitaxon:50459,Barbarea vulgaris,MONDO:0003240
ncbitaxon:125261,Alpinia oxyphylla,MONDO:0001627
ncbitaxon:12953,Asimina triloba,MONDO:0005015
ncbitaxon:105888,Aloysia gratissima,MONDO:0005379
ncbitaxon:324307,Crumia latifolia,MONDO:0005015
ncbitaxon:261786,Helichrysum italicum,MONDO:0006525
ncbitaxon:210369,Tribulus terrestris,MONDO:0005379
ncbitaxon:35924,Paeonia lactiflora,MONDO:0005299
ncbitaxon:300888,Patrinia scabiosifolia,MONDO:0021223
ncbitaxon:233893,Scutellaria lateriflora,MONDO:0005618
ncbitaxon:555479,Nigella sativa,MONDO:0016419
ncbitaxon:555479,Nigella sativa,MONDO:0021100
ncbitaxon:4052,Hedera helix,MONDO:0005578
ncbitaxon:85679,Thinopyrum intermedium,MONDO:0005070
ncbitaxon:4054,Panax ginseng,MONDO:0005790
ncbitaxon:208695,Botrychium ternatum,MONDO:0010940
ncbitaxon:208695,Botrychium ternatum,MONDO:0004979
ncbitaxon:151559,Pinus flexilis,MONDO:0006572
ncbitaxon:36610,Cydonia oblonga,MONDO:0007169
ncbitaxon:36610,Cydonia oblonga,MONDO:0005311
ncbitaxon:36610,Cydonia oblonga,MONDO:0004995
ncbitaxon:173437,Anoectochilus formosanus,MONDO:0005015
ncbitaxon:173437,Anoectochilus formosanus,MONDO:0005267
ncbitaxon:137130,Swertia macrosperma,MONDO:0005015
ncbitaxon:4220,Artemisia vulgaris,MONDO:0007244
ncbitaxon:126910,Withania somnifera,MONDO:0008315
ncbitaxon:126910,Withania somnifera,MONDO:0023122
ncbitaxon:49666,Paris polyphylla,MONDO:0008903
ncbitaxon:49666,Paris polyphylla,MONDO:0021117
ncbitaxon:44586,Panax notoginseng,MONDO:0005180
ncbitaxon:45325,Bombax ceiba,MONDO:0011122
ncbitaxon:45325,Bombax ceiba,MONDO:0019182
ncbitaxon:3850,Griffonia simplicifolia,MONDO:0023113
ncbitaxon:3850,Griffonia simplicifolia,MONDO:0005575
ncbitaxon:429560,Cullen corylifolium,MONDO:0005178
ncbitaxon:429560,Cullen corylifolium,MONDO:0007704
ncbitaxon:204144,Ocimum gratissimum,MONDO:0001126
ncbitaxon:3735,Moringa oleifera,MONDO:0009047
ncbitaxon:252537,Jacobaea maritima,MONDO:0005129
ncbitaxon:337469,Cinnamomum philippinense,MONDO:0024462
ncbitaxon:4465,Acorus calamus,MONDO:0005015
ncbitaxon:67938,Zanthoxylum armatum,MONDO:0005015
ncbitaxon:240005,Achyranthes aspera,MONDO:0005015
ncbitaxon:296036,Phyllanthus emblica,MONDO:0005015
ncbitaxon:76149,Plumbago zeylanica,MONDO:0005015
ncbitaxon:193163,Ceiba pentandra,MONDO:0002909
ncbitaxon:74613,Glycyrrhiza uralensis,MONDO:0005354
ncbitaxon:74613,Glycyrrhiza uralensis,MONDO:0005231
ncbitaxon:74613,Glycyrrhiza uralensis,MONDO:0012292
ncbitaxon:102107,Prunus mume,MONDO:0008159
ncbitaxon:102107,Prunus mume,MONDO:0005298
ncbitaxon:126910,Withania somnifera,MONDO:0005015
ncbitaxon:4058,Catharanthus roseus,MONDO:0005847
ncbitaxon:4392,Eucommia ulmoides,MONDO:0002909
ncbitaxon:4392,Eucommia ulmoides,MONDO:0005240
ncbitaxon:33152,Ephedra sinica,MONDO:0019182
ncbitaxon:33152,Ephedra sinica,MONDO:0011122
ncbitaxon:258209,Berberis vulgaris,MONDO:0008171
ncbitaxon:613112,Boswellia serrata,MONDO:0005015
ncbitaxon:50507,Schisandra chinensis,MONDO:0021105
ncbitaxon:266091,Gynochthodes officinalis,MONDO:0015140
ncbitaxon:266091,Gynochthodes officinalis,MONDO:0004975
ncbitaxon:167572,Stemona tuberosa,MONDO:0010940
ncbitaxon:167572,Stemona tuberosa,MONDO:0004979
ncbitaxon:324261,Cladopodanthus speciosus,MONDO:0018902
ncbitaxon:141191,Lawsonia inermis,MONDO:0002492
ncbitaxon:4477,Pistia stratiotes,MONDO:0005654
ncbitaxon:76675,Dubautia ciliolata,MONDO:0005070
ncbitaxon:108398,Larrea cuneifolia,MONDO:0005113
ncbitaxon:4214,Ambrosia trifida,MONDO:0004979
ncbitaxon:174649,Rumex crispus,MONDO:0011786
ncbitaxon:174649,Rumex crispus,MONDO:0003014
ncbitaxon:4214,Ambrosia trifida,MONDO:0010940
ncbitaxon:4511,Eleusine coracana,MONDO:0006115
ncbitaxon:62614,Stylosanthes grandiflora,MONDO:0008903
ncbitaxon:62614,Stylosanthes grandiflora,MONDO:0021117
ncbitaxon:292353,Ouret lanata,MONDO:0005015
ncbitaxon:226208,Salvia miltiorrhiza,MONDO:0005298
ncbitaxon:226208,Salvia miltiorrhiza,MONDO:0008159
ncbitaxon:130385,Piper auritum,MONDO:0005015
ncbitaxon:229543,Hibiscus cannabinus,MONDO:0005070
ncbitaxon:46147,Portulaca oleracea,MONDO:0011122
ncbitaxon:158323,Astragalus penduliflorus,MONDO:0005016
ncbitaxon:47091,Lessertia frutescens,MONDO:0005299
ncbitaxon:446152,Opuntia humifusa,MONDO:0005070
ncbitaxon:39329,Lavandula angustifolia,MONDO:0005068
ncbitaxon:39329,Lavandula angustifolia,MONDO:0012039
ncbitaxon:65409,Scutellaria baicalensis,MONDO:0005559
ncbitaxon:272675,Neocheiropteris fortunei,MONDO:0008159
ncbitaxon:272675,Neocheiropteris fortunei,MONDO:0005298
ncbitaxon:41554,Coreopsis tinctoria,MONDO:0021187
ncbitaxon:43853,Toxicodendron radicans,MONDO:0006547
ncbitaxon:210369,Tribulus terrestris,MONDO:0021100
ncbitaxon:210369,Tribulus terrestris,MONDO:0016419
ncbitaxon:3840,Vigna unguiculata subsp. cylindrica,MONDO:0004957
ncbitaxon:139772,Triadica sebifera,MONDO:0006525
ncbitaxon:3430,Calycanthus occidentalis,MONDO:0003225
ncbitaxon:72332,Artemisia absinthium,MONDO:0011989
ncbitaxon:282722,Achillea biebersteinii,MONDO:0005070
ncbitaxon:13329,Achillea millefolium,MONDO:0004842
ncbitaxon:39338,Melissa officinalis,MONDO:0005267
ncbitaxon:59495,Rubus niveus,MONDO:0005070
ncbitaxon:429560,Cullen corylifolium,MONDO:0005559
ncbitaxon:509014,Saraca indica,MONDO:0005015
ncbitaxon:509014,Saraca indica,MONDO:0005129
ncbitaxon:228709,Cynanchum wilfordii,MONDO:0007169
ncbitaxon:228709,Cynanchum wilfordii,MONDO:0005311
ncbitaxon:260140,Psidium guineense,MONDO:0006730
ncbitaxon:74613,Glycyrrhiza uralensis,MONDO:0015140
ncbitaxon:74613,Glycyrrhiza uralensis,MONDO:0004975
ncbitaxon:459629,Embelia ribes,MONDO:0100130
ncbitaxon:4109,Solanum commersonii,MONDO:0005113
ncbitaxon:256095,Gymnosporia senegalensis,MONDO:0012202
ncbitaxon:256095,Gymnosporia senegalensis,MONDO:0005136
ncbitaxon:212836,Euphorbia prostrata,MONDO:0005070
ncbitaxon:377125,Apocynum venetum,MONDO:0005154
ncbitaxon:4047,Coriandrum sativum,MONDO:0005395
ncbitaxon:210984,Trachyandra involucrata,MONDO:0010940
ncbitaxon:210984,Trachyandra involucrata,MONDO:0004979
ncbitaxon:82502,Trillium tschonoskii,MONDO:0021117
ncbitaxon:336127,Myrtillocactus geometrizans,MONDO:0005070
ncbitaxon:3735,Moringa oleifera,MONDO:0022742
ncbitaxon:49843,Spartium junceum,MONDO:0018177
ncbitaxon:61886,Cucumis metulifer,MONDO:0005927
ncbitaxon:4558,Sorghum bicolor,MONDO:0005130
ncbitaxon:4558,Sorghum bicolor,MONDO:0008930
ncbitaxon:371859,Opuntia ficus-indica,MONDO:0005015
ncbitaxon:512623,Cyperus rotundus,MONDO:0005015
ncbitaxon:226208,Salvia miltiorrhiza,MONDO:0007169
ncbitaxon:226208,Salvia miltiorrhiza,MONDO:0005311
ncbitaxon:105181,Elettaria cardamomum,MONDO:0019052
ncbitaxon:480368,Borassus aethiopum,MONDO:0005136
ncbitaxon:480368,Borassus aethiopum,MONDO:0012202
ncbitaxon:458692,Corydalis yanhusuo,MONDO:0005070
ncbitaxon:53719,Eclipta prostrata,MONDO:0005070
ncbitaxon:70070,Kigelia africana,MONDO:0043839
ncbitaxon:4558,Sorghum bicolor,MONDO:0023692
ncbitaxon:4558,Sorghum bicolor,MONDO:0009563
ncbitaxon:72332,Artemisia absinthium,MONDO:0004979
ncbitaxon:72332,Artemisia absinthium,MONDO:0010940
ncbitaxon:318062,Euphorbia hirta,MONDO:0005015
ncbitaxon:262757,Morella rubra,MONDO:0021118
ncbitaxon:126910,Withania somnifera,MONDO:0004995
ncbitaxon:4054,Panax ginseng,MONDO:0005554
ncbitaxon:3589,Basella alba,MONDO:0005311
ncbitaxon:3589,Basella alba,MONDO:0007169
ncbitaxon:223074,Stenocereus stellatus,MONDO:0011122
ncbitaxon:223074,Stenocereus stellatus,MONDO:0019182
ncbitaxon:158555,Aristolochia manshuriensis,MONDO:0005240
ncbitaxon:230593,Eleutherococcus divaricatus,MONDO:0005249
ncbitaxon:376798,Phalaris canariensis,MONDO:0011122
ncbitaxon:376798,Phalaris canariensis,MONDO:0019182
ncbitaxon:3483,Cannabis sativa,MONDO:0005689
ncbitaxon:49992,Thymus vulgaris,MONDO:0021187
ncbitaxon:259893,Artemisia argyi,MONDO:0005928
ncbitaxon:120290,Psidium guajava,MONDO:0002041
ncbitaxon:327898,Copaifera oblongifolia,MONDO:0005276
ncbitaxon:185542,Ilex paraguariensis,MONDO:0005578
ncbitaxon:332431,Dillenia suffruticosa,MONDO:0005070
ncbitaxon:193516,Hippophae rhamnoides,MONDO:0004580
ncbitaxon:137227,Rheum undulatum,MONDO:0016419
ncbitaxon:137227,Rheum undulatum,MONDO:0021100
ncbitaxon:262913,Alisma plantago-aquatica subsp. orientale,MONDO:0011751
ncbitaxon:262913,Alisma plantago-aquatica subsp. orientale,MONDO:0005002
ncbitaxon:4558,Sorghum bicolor,MONDO:0005580
ncbitaxon:3498,Morus alba,MONDO:0004995
ncbitaxon:354528,Zanthoxylum nitidum,MONDO:0002629
ncbitaxon:151231,Haloxylon persicum,MONDO:0005010
ncbitaxon:97031,Trifolium pallidum,MONDO:0002896
ncbitaxon:228726,Vincetoxicum pycnostelma,MONDO:0004995
ncbitaxon:228726,Vincetoxicum pycnostelma,MONDO:0019182
ncbitaxon:99658,Xanthoceras sorbifolium,MONDO:0001627
ncbitaxon:254027,Oldenlandia diffusa,MONDO:0008170
ncbitaxon:49827,Glycyrrhiza glabra,MONDO:0005311
ncbitaxon:563866,Arctotis flaccida,MONDO:0005578
ncbitaxon:34277,Gossypium tomentosum,MONDO:0016426
ncbitaxon:421226,Cocculus hirsutus,MONDO:0005154
ncbitaxon:178760,Ligustrum obtusifolium,MONDO:0005660
ncbitaxon:3311,Ginkgo biloba,MONDO:0011438
ncbitaxon:42337,Bidens pilosa,MONDO:0006781
ncbitaxon:477864,Eryngium foetidum,MONDO:0010853
ncbitaxon:477864,Eryngium foetidum,MONDO:0006781
ncbitaxon:332343,Agave salmiana,MONDO:0019182
ncbitaxon:332343,Agave salmiana,MONDO:0011122
ncbitaxon:174507,Carpolobia alba,MONDO:0001821
ncbitaxon:223891,Solanum virginianum,MONDO:0005154
ncbitaxon:78168,Passiflora edulis,MONDO:0005070
ncbitaxon:203015,Rhodiola rosea,MONDO:0023113
ncbitaxon:203015,Rhodiola rosea,MONDO:0005575
ncbitaxon:117167,Cyclocarya paliurus,MONDO:0021105
ncbitaxon:136217,Curcuma longa,MONDO:0002436
ncbitaxon:210340,Bischofia javanica,MONDO:0005233
ncbitaxon:4222,Carthamus tinctorius,MONDO:0019052
ncbitaxon:263974,Bacopa monnieri,MONDO:0007743
ncbitaxon:307165,Selaginella uncinata,MONDO:0010940
ncbitaxon:307165,Selaginella uncinata,MONDO:0004979
ncbitaxon:126418,Forsythia suspensa,MONDO:0004980
ncbitaxon:429560,Cullen corylifolium,MONDO:0001166
ncbitaxon:429560,Cullen corylifolium,MONDO:0004995
ncbitaxon:429560,Cullen corylifolium,MONDO:0019290
ncbitaxon:4392,Eucommia ulmoides,MONDO:0019182
ncbitaxon:4392,Eucommia ulmoides,MONDO:0011122
ncbitaxon:41913,Helminthostachys zeylanica,MONDO:0015796
ncbitaxon:434236,Pistacia khinjuk,MONDO:0018408
ncbitaxon:555479,Nigella sativa,MONDO:0010853
ncbitaxon:555479,Nigella sativa,MONDO:0006781
ncbitaxon:124943,Azadirachta indica,MONDO:0005276
ncbitaxon:219868,Syzygium aromaticum,MONDO:0005276
ncbitaxon:49314,Annona cherimola,MONDO:0005015
ncbitaxon:176616,Ageratina adenophora,MONDO:0007256
ncbitaxon:176616,Ageratina adenophora,MONDO:0018902
ncbitaxon:99300,Rehmannia glutinosa,MONDO:0024644
ncbitaxon:259381,Blighia sapida,MONDO:0005015
ncbitaxon:3735,Moringa oleifera,MONDO:0002909
ncbitaxon:199633,Curcuma comosa,MONDO:0021100
ncbitaxon:210369,Tribulus terrestris,MONDO:0008487
ncbitaxon:200732,Tortula acaulon,MONDO:0005148
ncbitaxon:4326,Salvadora persica,MONDO:0024313
ncbitaxon:34199,Aloe vera,MONDO:0004298
ncbitaxon:396367,Scutellaria barbata,MONDO:0008170
ncbitaxon:16926,Nyssa sativa,MONDO:0005015
ncbitaxon:157409,Cynanchum auriculatum,MONDO:0005070
ncbitaxon:353938,Fridericia cinnamomea,MONDO:0005070
ncbitaxon:118365,Rhododendron brachycarpum,MONDO:0008334
ncbitaxon:252529,Citrullus colocynthis,MONDO:0002816
ncbitaxon:58228,Garcinia mangostana,MONDO:0021100
ncbitaxon:58228,Garcinia mangostana,MONDO:0016419
ncbitaxon:145754,Malva sylvestris,MONDO:0002406
ncbitaxon:4054,Panax ginseng,MONDO:0002492
ncbitaxon:287721,Aralia continentalis,MONDO:0005554
ncbitaxon:118778,Tussilago farfara,MONDO:0005249
ncbitaxon:39329,Lavandula angustifolia,MONDO:0008159
ncbitaxon:39470,Quercus infectoria,MONDO:0005015
ncbitaxon:48119,Glehnia littoralis,MONDO:0021117
ncbitaxon:48119,Glehnia littoralis,MONDO:0008903
ncbitaxon:4054,Panax ginseng,MONDO:0005292
ncbitaxon:172200,Terminalia arjuna,MONDO:0005252
ncbitaxon:56065,Pongamia pinnata,MONDO:0012202
ncbitaxon:56065,Pongamia pinnata,MONDO:0005136
ncbitaxon:25629,Taxus baccata,MONDO:0007263
ncbitaxon:381101,Senegalia mellifera,MONDO:0005718
ncbitaxon:185543,Ilex pubescens,MONDO:0011729
ncbitaxon:185543,Ilex pubescens,MONDO:0005010
ncbitaxon:58228,Garcinia mangostana,MONDO:0010208
ncbitaxon:58228,Garcinia mangostana,MONDO:0018163
ncbitaxon:158927,Calophyllum inophyllum,MONDO:0016419
ncbitaxon:158927,Calophyllum inophyllum,MONDO:0021100
ncbitaxon:158927,Calophyllum inophyllum,MONDO:0005070
ncbitaxon:227291,Limonium latifolium,MONDO:0005070
ncbitaxon:3116,Ulva intestinalis,MONDO:0018902
ncbitaxon:3116,Ulva intestinalis,MONDO:0007256
ncbitaxon:53205,Ilex latifolia,MONDO:0004790
ncbitaxon:3625,Actinidia chinensis,MONDO:0005070
ncbitaxon:138017,Senegalia catechu,MONDO:0010150
ncbitaxon:175694,Andrographis paniculata,MONDO:0006757
ncbitaxon:152363,Sinomenium acutum,MONDO:0005070
ncbitaxon:82755,Gymnanthemum amygdalinum,MONDO:0019182
ncbitaxon:82755,Gymnanthemum amygdalinum,MONDO:0011122
ncbitaxon:3870,Lupinus albus,MONDO:0004790
ncbitaxon:114476,Gardenia jasminoides,MONDO:0005299
ncbitaxon:202671,Buchholzia coriacea,MONDO:0001126
ncbitaxon:219868,Syzygium aromaticum,MONDO:0007570
ncbitaxon:4054,Panax ginseng,MONDO:0001517
ncbitaxon:4054,Panax ginseng,MONDO:0009412
ncbitaxon:4054,Panax ginseng,MONDO:0005124
ncbitaxon:4054,Panax ginseng,MONDO:0009518
ncbitaxon:371726,Pistacia lentiscus,MONDO:0007256
ncbitaxon:65409,Scutellaria baicalensis,MONDO:0012202
ncbitaxon:65409,Scutellaria baicalensis,MONDO:0005136
ncbitaxon:152286,Hydrangea febrifuga,MONDO:0005070
ncbitaxon:152286,Hydrangea febrifuga,MONDO:0007179
ncbitaxon:152286,Hydrangea febrifuga,MONDO:0043152
ncbitaxon:59045,Anemarrhena asphodeloides,MONDO:0016419
ncbitaxon:59045,Anemarrhena asphodeloides,MONDO:0021100
ncbitaxon:182084,Gynostemma pentaphyllum,MONDO:0021117
ncbitaxon:182084,Gynostemma pentaphyllum,MONDO:0008903
ncbitaxon:16926,Nyssa sativa,MONDO:0019182
ncbitaxon:16926,Nyssa sativa,MONDO:0011122
ncbitaxon:3483,Cannabis sativa,MONDO:0005379
ncbitaxon:48038,Foeniculum vulgare,MONDO:0002203
ncbitaxon:162709,Cassia grandis,MONDO:0002280
ncbitaxon:226208,Salvia miltiorrhiza,MONDO:0019052
ncbitaxon:155261,Sideritis scardica,MONDO:0015140
ncbitaxon:155261,Sideritis scardica,MONDO:0004975
ncbitaxon:53719,Eclipta prostrata,MONDO:0005154
ncbitaxon:35924,Paeonia lactiflora,MONDO:0018177
ncbitaxon:35924,Paeonia lactiflora,MONDO:0005070
ncbitaxon:87677,Eucalyptus piperita,MONDO:0010086
ncbitaxon:120290,Psidium guajava,MONDO:0002508
ncbitaxon:381652,Bolbostemma paniculatum,MONDO:0005070
ncbitaxon:459629,Embelia ribes,MONDO:0004975
ncbitaxon:34315,Eucalyptus microcorys,MONDO:0015278
ncbitaxon:34315,Eucalyptus microcorys,MONDO:0021040
ncbitaxon:63479,Nerium oleander,MONDO:0005267
ncbitaxon:127986,Matricaria chamomilla var. recutita,MONDO:0004842
ncbitaxon:53232,Lupinus mutabilis,MONDO:0005015
ncbitaxon:293060,Phyllanthus amarus,MONDO:0005790
ncbitaxon:293060,Phyllanthus amarus,MONDO:0005240
ncbitaxon:74613,Glycyrrhiza uralensis,MONDO:0005252
ncbitaxon:119172,Carpesium abrotanoides,MONDO:0005070
ncbitaxon:50225,Taraxacum officinale,MONDO:0016419
ncbitaxon:50225,Taraxacum officinale,MONDO:0021100
ncbitaxon:50225,Taraxacum officinale,MONDO:0005070
ncbitaxon:71610,Hedychium coronarium,MONDO:0002629
ncbitaxon:3972,Viscum album,MONDO:0005233
ncbitaxon:4043,Petroselinum crispum,MONDO:0002909
ncbitaxon:226208,Salvia miltiorrhiza,MONDO:0021040
ncbitaxon:226208,Salvia miltiorrhiza,MONDO:0015278
ncbitaxon:226208,Salvia miltiorrhiza,MONDO:0007648
ncbitaxon:226208,Salvia miltiorrhiza,MONDO:0021085
ncbitaxon:72368,Vachellia farnesiana,MONDO:0002268
ncbitaxon:72368,Vachellia farnesiana,MONDO:0002406
ncbitaxon:118357,Rhododendron simsii,MONDO:0005203
ncbitaxon:226208,Salvia miltiorrhiza,MONDO:0002629
ncbitaxon:4054,Panax ginseng,MONDO:0021187
ncbitaxon:93794,Pterospermum acerifolium,MONDO:0005070
ncbitaxon:85363,Aconitum carmichaelii,MONDO:0004425
ncbitaxon:217627,Cucumis prophetarum,MONDO:0005154
ncbitaxon:55188,Citrus unshiu,MONDO:0011122
ncbitaxon:158323,Astragalus penduliflorus,MONDO:0005015
ncbitaxon:100514,Asparagus cochinchinensis,MONDO:0010940
ncbitaxon:100514,Asparagus cochinchinensis,MONDO:0004979
ncbitaxon:109063,Alnus japonica,MONDO:0005292
ncbitaxon:238298,Oenothera rosea,MONDO:0005001
ncbitaxon:361442,Vitex negundo,MONDO:0005575
ncbitaxon:361442,Vitex negundo,MONDO:0023113
ncbitaxon:228726,Vincetoxicum pycnostelma,MONDO:0005812
ncbitaxon:231655,Clematis orientalis,MONDO:0005578
ncbitaxon:345232,Geranium koreanum,MONDO:0003749
ncbitaxon:13447,Conium maculatum,MONDO:0007872
ncbitaxon:39367,Salvia rosmarinus,MONDO:0005554
ncbitaxon:258209,Berberis vulgaris,MONDO:0016648
ncbitaxon:258209,Berberis vulgaris,MONDO:0009395
ncbitaxon:46367,Bupleurum falcatum,MONDO:0008159
ncbitaxon:46367,Bupleurum falcatum,MONDO:0005298
ncbitaxon:82528,Crocus sativus,MONDO:0005559
ncbitaxon:82528,Crocus sativus,MONDO:0005379
ncbitaxon:329212,Turnera diffusa,MONDO:0002329
ncbitaxon:52462,Cuminum cyminum,MONDO:0016419
ncbitaxon:52462,Cuminum cyminum,MONDO:0021100
ncbitaxon:3972,Viscum album,MONDO:0008170
ncbitaxon:136221,Curcuma wenyujin,MONDO:0005928
ncbitaxon:226208,Salvia miltiorrhiza,MONDO:0004979
ncbitaxon:226208,Salvia miltiorrhiza,MONDO:0010940
ncbitaxon:3821,Cajanus cajan,MONDO:0006685
ncbitaxon:183260,Hibiscus sabdariffa,MONDO:0015514
ncbitaxon:318061,Euphorbia thymifolia,MONDO:0004872
ncbitaxon:3656,Cucumis melo,MONDO:0018801
ncbitaxon:92921,Silybum marianum,MONDO:0013189
ncbitaxon:137221,Rheum palmatum,MONDO:0005153
ncbitaxon:13427,Cichorium intybus,MONDO:0005113
ncbitaxon:216533,Pedicularis praeruptorum,MONDO:0005276
ncbitaxon:64118,Loropetalum chinense,MONDO:0005113
ncbitaxon:4222,Carthamus tinctorius,MONDO:0019004
ncbitaxon:4058,Catharanthus roseus,MONDO:0004901
ncbitaxon:226677,Anthurium andraeanum,MONDO:0043953
ncbitaxon:39329,Lavandula angustifolia,MONDO:0005498
ncbitaxon:38727,Panicum virgatum,MONDO:0005276
ncbitaxon:4120,Ipomoea batatas,MONDO:0019341
ncbitaxon:161397,Cistanche tubulosa,MONDO:0001627
ncbitaxon:289753,Rhus chinensis,MONDO:0023113
ncbitaxon:289753,Rhus chinensis,MONDO:0005575
ncbitaxon:289753,Rhus chinensis,MONDO:0005070
ncbitaxon:381409,Avicennia schaueriana,MONDO:0043839
ncbitaxon:381409,Avicennia schaueriana,MONDO:0005554
ncbitaxon:103352,Vitis rupestris,MONDO:0044989
ncbitaxon:3656,Cucumis melo,MONDO:0007471
ncbitaxon:3656,Cucumis melo,MONDO:0005913
ncbitaxon:3656,Cucumis melo,MONDO:0008652
ncbitaxon:205524,Solanum aethiopicum,MONDO:0020713
ncbitaxon:205524,Solanum aethiopicum,MONDO:0009937
ncbitaxon:4522,Lolium perenne,MONDO:0011555
ncbitaxon:4522,Lolium perenne,MONDO:0024558
ncbitaxon:165637,Allium mongolicum,MONDO:0011122
ncbitaxon:165637,Allium mongolicum,MONDO:0019182
ncbitaxon:60864,Araucaria nemorosa,MONDO:0005070
ncbitaxon:60864,Araucaria nemorosa,MONDO:0005153
ncbitaxon:39367,Salvia rosmarinus,MONDO:0018177
ncbitaxon:239687,Euphorbia kansui,MONDO:0006515
ncbitaxon:28511,Pogostemon cablin,MONDO:0005203
ncbitaxon:100137,Aeschynomene fascicularis,MONDO:0005153
ncbitaxon:267557,Cuscuta chinensis,MONDO:0006406
ncbitaxon:267557,Cuscuta chinensis,MONDO:0002363
ncbitaxon:637930,Aframomum melegueta,MONDO:0008903
ncbitaxon:637930,Aframomum melegueta,MONDO:0021117
ncbitaxon:158323,Astragalus penduliflorus,MONDO:0004979
ncbitaxon:158323,Astragalus penduliflorus,MONDO:0010940
ncbitaxon:296034,Phyllanthus niruri,MONDO:0008171
ncbitaxon:3117,Ulva prolifera,MONDO:0001357
ncbitaxon:311405,Zingiber zerumbet,MONDO:0005867
ncbitaxon:4054,Panax ginseng,MONDO:0009837
ncbitaxon:339305,Morinda lucida,MONDO:0005070
ncbitaxon:46147,Portulaca oleracea,MONDO:0018177
ncbitaxon:82457,Cola nitida,MONDO:0005015
ncbitaxon:49634,Goodenia paradoxa,MONDO:0005015
ncbitaxon:413686,Bauhinia forficata,MONDO:0004995
ncbitaxon:155640,Melia azedarach,MONDO:0005059
ncbitaxon:3311,Ginkgo biloba,MONDO:0013059
ncbitaxon:3311,Ginkgo biloba,MONDO:0018866
ncbitaxon:72333,Artemisia afra,MONDO:0005136
ncbitaxon:99300,Rehmannia glutinosa,MONDO:0005298
ncbitaxon:325741,Ferulago angulata,MONDO:0005240
ncbitaxon:40880,Myrrhis odorata,MONDO:0020345
ncbitaxon:40880,Myrrhis odorata,MONDO:0009689
ncbitaxon:316753,Chrozophora tinctoria,MONDO:0005070
ncbitaxon:137226,Rheum tanguticum,MONDO:0004609
ncbitaxon:4041,Pastinaca sativa,MONDO:0005113
ncbitaxon:4043,Petroselinum crispum,MONDO:0005113
ncbitaxon:228834,Arisaema ovale,MONDO:0001195
ncbitaxon:45164,Muntingia calabura,MONDO:0005015
ncbitaxon:99111,Hymenolepis parviflora,MONDO:0004790
ncbitaxon:126270,Alliaria petiolata,MONDO:0002595
ncbitaxon:300354,Physalis pubescens,MONDO:0008656
ncbitaxon:3483,Cannabis sativa,MONDO:0005027
ncbitaxon:3483,Cannabis sativa,MONDO:0006406
ncbitaxon:477044,Miconia chamissois,MONDO:0018177
ncbitaxon:285591,Tinospora crispa,MONDO:0005989
ncbitaxon:74613,Glycyrrhiza uralensis,MONDO:0021040
ncbitaxon:74613,Glycyrrhiza uralensis,MONDO:0015278
ncbitaxon:51953,Elaeis guineensis,MONDO:0004790
ncbitaxon:138043,Senegalia senegal,MONDO:0004298
ncbitaxon:213038,Nepeta congesta,MONDO:0012202
ncbitaxon:213038,Nepeta congesta,MONDO:0005136
ncbitaxon:112883,Lycium chinense,MONDO:0005015
ncbitaxon:158323,Astragalus penduliflorus,MONDO:0005148
ncbitaxon:325984,Dioscorea zingiberensis,MONDO:0005015
ncbitaxon:83223,Myrothamnus flabellifolia,MONDO:0005070
ncbitaxon:97750,Kaempferia galanga,MONDO:0004790
ncbitaxon:4054,Panax ginseng,MONDO:0024558
ncbitaxon:4054,Panax ginseng,MONDO:0011555
ncbitaxon:69109,Adansonia digitata,MONDO:0019052
ncbitaxon:92921,Silybum marianum,MONDO:0004987
ncbitaxon:92921,Silybum marianum,MONDO:0004986
ncbitaxon:44586,Panax notoginseng,MONDO:0007473
ncbitaxon:44586,Panax notoginseng,MONDO:0024265
ncbitaxon:405345,Piper sylvaticum,MONDO:0004872
